JPT_POWIER,JPT_KOD_JE,JPT_NAZWA_,GDP_2000,GDP_2001,GDP_2002,GDP_2003,GDP_2004,GDP_2005,GDP_2006,GDP_2007,GDP_2008,GDP_2009,GDP_2010,GDP_2011,GDP_2012,GDP_2013,GDP_2014,GDP_2015,GDP_2016,GDP_2017,GDP_2018,GDP_2019,GDP_2020
7565,3019022,Białośliwie,57665368.0,53171312.0,53723132.0,60174832.0,92164688.0,60680224.0,59813472.0,81143152.0,81964376.0,109051376.0,77057976.0,77504008.0,54848040.0,67589072.0,65084952.0,80429944.0,71931040.0,74051352.0,75647920.0,84542528.0,103016160.0
1782,3028011,Wągrowiec,283757952.0,182467184.0,326610784.0,357477440.0,196459616.0,288026176.0,208320912.0,196784224.0,301174016.0,218298160.0,674383680.0,207822624.0,227999392.0,144031840.0,361413696.0,442769344.0,472578656.0,316332896.0,515974272.0,341075360.0,611520128.0
14966,3027073,Tuliszków,862021312.0,720268736.0,774892544.0,757481920.0,825422720.0,1254681088.0,1179730944.0,1194127104.0,1230599936.0,1395271168.0,1943647104.0,1230597888.0,1520454912.0,1099501312.0,1408944512.0,1390731008.0,1383907712.0,1358960000.0,1533738112.0,1828697856.0,2281809152.0
5165,1206082,Michałowice,28941905920.0,27641210880.0,24522659840.0,30477664256.0,24857260032.0,24135618560.0,24388509696.0,25530560512.0,34304790528.0,36986818560.0,29105571840.0,40528855040.0,39268462592.0,50621665280.0,39481880576.0,45860306944.0,43171143680.0,51898134528.0,45483761664.0,47211065344.0,49987497984.0
20154,2013023,Ciechanowiec,77402408.0,70584384.0,79470992.0,82784248.0,116154544.0,75307416.0,75187264.0,100603136.0,100314352.0,131077600.0,91001312.0,94388176.0,69248608.0,84401920.0,74276992.0,84288328.0,72048336.0,82168112.0,74505632.0,69415280.0,79077072.0
1531,0401021,Ciechocinek,82807592.0,69374072.0,70843944.0,88301056.0,126961968.0,81922504.0,94587576.0,117780672.0,118962344.0,162644032.0,174025120.0,114072016.0,119249840.0,140555440.0,180961328.0,209025248.0,205161744.0,239296656.0,223125904.0,293317440.0,324058528.0
7623,0401092,Zakrzewo,359704928.0,212054016.0,313480640.0,270900544.0,351008416.0,238292080.0,294140544.0,321385792.0,358136576.0,716547520.0,861295488.0,424937344.0,323695648.0,476680544.0,724251264.0,797562496.0,790727040.0,851015936.0,860934208.0,1545124096.0,1536227328.0
14591,0402022,Bobrowo,558288576.0,555802240.0,663766976.0,713733824.0,723028608.0,617566528.0,619505920.0,631866624.0,651282496.0,740449280.0,969591808.0,568389888.0,748558848.0,858471552.0,1356839168.0,1148605440.0,1351528960.0,1320904064.0,1370327552.0,1122198400.0,1865736448.0
11935,0402053,Górzno,113225536.0,96380896.0,107248152.0,121593752.0,169126480.0,116713984.0,108649312.0,142137568.0,143351120.0,184649328.0,147601088.0,135874960.0,114631984.0,136597872.0,134141440.0,152305792.0,140419040.0,156080512.0,174142512.0,237059264.0,273441344.0
23919,3205043,Płoty,220377568.0,180048704.0,274074560.0,365197408.0,311293824.0,217910048.0,205167712.0,269971712.0,283427328.0,368530944.0,306523296.0,279726592.0,243858592.0,271500736.0,298098528.0,362282944.0,350075616.0,329099616.0,355680608.0,374087072.0,428438912.0
18682,0613012,Dębowa Kłoda,88591128.0,77904592.0,87046504.0,91106368.0,129788080.0,96152496.0,93374744.0,114881680.0,130742136.0,152534224.0,221492496.0,127992272.0,147353744.0,173761872.0,143042368.0,102062184.0,142781312.0,154821424.0,162231936.0,246566032.0,259034432.0
1645,2204011,Pruszcz Gdański,21070553088.0,14751049728.0,13597593600.0,18220974080.0,17941092352.0,18851600384.0,22145320960.0,27968372736.0,25273061376.0,24899000320.0,24332709888.0,28572303360.0,23143467008.0,16942383104.0,32952793088.0,20733061120.0,30548367360.0,32431198208.0,31988537344.0,28523067392.0,32050442240.0
3014,1016032,Budziszewice,966154496.0,2210331392.0,1437514240.0,1312818560.0,1264923008.0,1155207296.0,1117922176.0,2048046464.0,1384293504.0,820932800.0,1821662208.0,1157398016.0,1960829568.0,1704099072.0,1778888576.0,1843223552.0,2251064576.0,2157464064.0,2501115904.0,2970847488.0,2128903040.0
9070,1016072,Rokiciny,1389052032.0,2513196032.0,2535744768.0,1994521984.0,2385216768.0,2016089344.0,1910365568.0,2151203328.0,2287729664.0,3808636416.0,3486824448.0,4119045632.0,3162459136.0,2872715008.0,2914079232.0,2874527232.0,3239714048.0,2839848448.0,3839321856.0,4852162560.0,3932535808.0
13792,1803042,Dębica,659137280.0,1055544640.0,1114700416.0,789473280.0,1070539712.0,1611975552.0,1649494656.0,1131776000.0,1222864000.0,1264276096.0,2000943872.0,1427282944.0,2134508160.0,2075802368.0,1702695808.0,1728153472.0,1852231808.0,2324391936.0,2275571712.0,2729637376.0,2999299328.0
7996,1804073,Pruchnik,280349376.0,239203152.0,251755680.0,267271328.0,382404448.0,240728896.0,257076240.0,340031296.0,332831808.0,431039744.0,403126784.0,307064864.0,237698496.0,282289568.0,236350256.0,279171712.0,249432144.0,280314272.0,255098144.0,316336352.0,345265664.0
9444,1207052,Kamienica,344169792.0,358704896.0,293511808.0,321287936.0,454066624.0,314743360.0,304378944.0,371723072.0,391508672.0,491171008.0,532363584.0,398220352.0,544573376.0,560963776.0,493334016.0,535114368.0,498180096.0,574715584.0,595693120.0,775101760.0,689362048.0
18001,3015063,Zbąszyń,367401088.0,282148032.0,347417184.0,397196480.0,518924672.0,351296896.0,343405664.0,449590688.0,463942976.0,586813760.0,809806784.0,458889600.0,458481664.0,479860960.0,642767488.0,696821696.0,723287168.0,722633152.0,822083712.0,865359744.0,1173506432.0
21096,1604032,Lasowice Wielkie,201391584.0,180228656.0,212164368.0,225926304.0,260086272.0,209543680.0,204813424.0,247087872.0,326326720.0,279079424.0,558807424.0,238352416.0,384960576.0,239006144.0,411306368.0,430692288.0,410079552.0,430747776.0,481803136.0,610767616.0,630999552.0
6824,0203062,Żukowice,1167356544.0,939486656.0,862262464.0,987991808.0,1031501120.0,775786624.0,1102749696.0,1053845056.0,2101298048.0,896583808.0,1764389888.0,1419862016.0,2326214144.0,2543491328.0,1771410432.0,1266608512.0,2307694592.0,2729176576.0,2370991104.0,3082736640.0,4514046976.0
15806,0207022,Kamienna Góra,1374510592.0,1022230656.0,1219286912.0,1495978112.0,1463498240.0,1454202240.0,1102157824.0,1021780480.0,1179744256.0,1404935168.0,1621896320.0,1289743488.0,2364527872.0,1579008768.0,1803846912.0,1601954048.0,2002666368.0,2120405120.0,2465111040.0,2530332416.0,2752120320.0
6226,3209053,Mielno,1329607680.0,1155221760.0,1361137664.0,1525945600.0,1458109056.0,2336262912.0,2070533120.0,2496428288.0,2162372864.0,1584516224.0,2126437120.0,1735060992.0,2174299136.0,1999865344.0,3506861312.0,3276080896.0,3409665280.0,3330622976.0,4102490624.0,2923078144.0,3437150976.0
13909,2604123,Morawica,4144143104.0,8691062784.0,5585376256.0,5221283328.0,6689199616.0,6301522944.0,6170734080.0,5868249600.0,6592942592.0,7730149376.0,7866866176.0,7708363776.0,9399034880.0,8170001408.0,11085534208.0,10476183552.0,12204211200.0,10435684352.0,11713675264.0,11613605888.0,11677346816.0
6617,2403072,Goleszów,5200261632.0,6743838720.0,6163621376.0,5781755392.0,6559099904.0,8031589376.0,5355355136.0,5295004160.0,7617619456.0,7094219776.0,11231806464.0,5846487552.0,9104488448.0,8776212480.0,9128065024.0,8941593600.0,9816873984.0,10176772096.0,9355965440.0,10982952960.0,11127529472.0
23621,1807023,Dukla,985174336.0,1130331392.0,1111445504.0,979956672.0,1422612224.0,1321116928.0,1088955648.0,1009656512.0,1474946176.0,1469238272.0,1809981824.0,1441548160.0,2272403712.0,2329690112.0,1898134912.0,1745041920.0,2048545152.0,2104065792.0,2067563264.0,2642527488.0,1854293376.0
13944,1602043,Kietrz,1355067648.0,1740778240.0,1296272000.0,1632782464.0,2254441472.0,1923853440.0,1594276096.0,1362930176.0,2187347712.0,1915484160.0,3085714944.0,2574655744.0,2555662848.0,2342991360.0,2471781376.0,2408060416.0,2518331392.0,2843081728.0,2405390848.0,3173144576.0,3223418112.0
8431,1217011,Zakopane,651460352.0,788768896.0,839062912.0,714828416.0,1040291072.0,1243761664.0,843342592.0,896838528.0,1318453632.0,1241684992.0,1702604032.0,1044362176.0,1022907136.0,1338469504.0,1147194368.0,1211368064.0,1237741184.0,1427585408.0,1350941184.0,1812985600.0,1800601088.0
21174,1211052,Jabłonka,662575104.0,798976640.0,824644992.0,739012096.0,1101051264.0,855736640.0,857375360.0,1031908224.0,1169133824.0,1432840192.0,1377214976.0,1078896000.0,926913856.0,1180571904.0,1063164160.0,1169385728.0,1076586112.0,1337310464.0,1294470144.0,1672717824.0,1914771456.0
23444,2601013,Busko-Zdrój,340742016.0,348119456.0,437353728.0,387505088.0,550879424.0,413299104.0,423143040.0,440104736.0,491834336.0,573142976.0,761392192.0,504557344.0,726782528.0,531213024.0,625259648.0,524050112.0,569654848.0,560205056.0,543493376.0,668428800.0,702169920.0
14265,2604043,Chmielnik,137587040.0,123747656.0,144644384.0,154984960.0,215612736.0,143852608.0,149941472.0,191414448.0,194430368.0,233053920.0,289061216.0,178072128.0,205319744.0,208804128.0,185826016.0,188683296.0,226298016.0,225742192.0,220007136.0,264783008.0,255127616.0
8195,2604062,Górno,4157690368.0,8693383168.0,5572699136.0,5225711616.0,6700331008.0,6300202496.0,6165685248.0,5874640896.0,6598622208.0,7747233280.0,7747279360.0,7710570496.0,9347872768.0,8123584000.0,11049652224.0,10448351232.0,12164748288.0,10397372416.0,11686689792.0,11589025792.0,11645212672.0
13285,2605012,Fałków,89119968.0,75688576.0,81702640.0,91860848.0,134160816.0,88194816.0,88319520.0,115992608.0,118564896.0,154949696.0,107551480.0,112874160.0,77814224.0,98439432.0,76952928.0,100681312.0,80091232.0,86950608.0,77011136.0,93922416.0,90962288.0
6504,2610011,Skarżysko-Kamienna,545052608.0,1010778880.0,672232128.0,497745024.0,843991680.0,1013235968.0,936461440.0,1107916928.0,837166016.0,580413888.0,975764736.0,771334912.0,1074384896.0,1212455808.0,938744512.0,1373004416.0,1453815168.0,1413075456.0,1651963520.0,1941608832.0,2098730368.0
35313,3031023,Jastrowie,239072640.0,117871952.0,231409600.0,245881904.0,256648368.0,200290288.0,175939216.0,187965904.0,266404128.0,249307680.0,364766944.0,213410880.0,244697696.0,200433568.0,305345184.0,334257728.0,336142368.0,318121504.0,426935360.0,463247360.0,526713280.0
11626,3030012,Kołaczkowo,408132480.0,336322624.0,426265088.0,481124864.0,679365696.0,428183648.0,516507680.0,574850240.0,704370688.0,667796224.0,1155062272.0,596958144.0,782302208.0,684711360.0,830151488.0,1065333248.0,1105174144.0,1172031616.0,1233425408.0,1337915392.0,1770525568.0
13288,3005032,Kamieniec,567682112.0,217747264.0,366617856.0,529173952.0,555976832.0,435593280.0,425134336.0,401823680.0,483987200.0,492147648.0,1087017216.0,421571520.0,870340672.0,645056448.0,635913472.0,693377344.0,757383040.0,783872448.0,905689728.0,1073829248.0,1399400960.0
11784,3010073,Rychwał,1712223744.0,1564999680.0,1644003584.0,1825884032.0,1732144256.0,2002479488.0,2731314176.0,2276384256.0,2272962048.0,1870210304.0,2391855616.0,2147526144.0,3112755712.0,2468431872.0,3612545536.0,3918642688.0,3747171840.0,3781390336.0,4048208384.0,3384535808.0,3905285632.0
11308,1411102,Szelków,91377368.0,83156696.0,97355008.0,106060008.0,134653088.0,95191576.0,95022048.0,119096080.0,124320808.0,162470368.0,145613984.0,120097912.0,114152912.0,138334400.0,154014976.0,150957536.0,149819568.0,163185520.0,184754816.0,136091712.0,175241184.0
10677,1412142,Stanisławów,705027200.0,746014208.0,1688407680.0,840529152.0,1165303552.0,937990080.0,1039182848.0,997547008.0,1392919296.0,1271417344.0,2981414400.0,2012674816.0,2727701248.0,3179717376.0,2510919424.0,2718105600.0,2755915264.0,3165896192.0,3731118080.0,4371596288.0,3769583104.0
1929,1412151,Sulejówek,32678449152.0,33789566976.0,37308956672.0,34465931264.0,38154584064.0,44130164736.0,45691236352.0,51690418176.0,50567593984.0,58054746112.0,36400087040.0,59312525312.0,43562864640.0,40220418048.0,52762681344.0,63444119552.0,55522881536.0,58375991296.0,64156078080.0,70926049280.0,65375207424.0
8308,1407032,Gniewoszów,675513088.0,767135296.0,868992832.0,632137728.0,808303872.0,933425600.0,1574447488.0,1151485312.0,877441152.0,815022912.0,1892474240.0,1722828160.0,2075252992.0,2611580160.0,1863462528.0,1639827200.0,2118520192.0,2555181824.0,2711279872.0,3308530176.0,2756991488.0
10657,1810042,Łańcut,2876369408.0,2668463616.0,3032283648.0,3045897984.0,2719414784.0,2422955776.0,2464704512.0,2755415296.0,3174431488.0,2854339840.0,4277924864.0,7446507008.0,6784749568.0,8024009216.0,6732147200.0,5475140608.0,7289742848.0,8325953024.0,7860110848.0,9097069568.0,10740502528.0
7071,1216072,Rzepiennik Strzyżewski,816807424.0,1100352640.0,1328496640.0,979157056.0,1419649152.0,1232341248.0,1169560192.0,1131461632.0,1496429952.0,2453855232.0,2522838016.0,1862274688.0,2222766080.0,2627036928.0,2135870720.0,2220791040.0,2221057280.0,2606444032.0,2663303680.0,2787331328.0,2829192960.0
25319,0208072,Kłodzko,1264088832.0,1257467904.0,1853258240.0,1869511296.0,1953200000.0,1396582400.0,1604194816.0,947069952.0,1466233600.0,1437477888.0,3100974848.0,1378988544.0,2668769280.0,2573191936.0,2386732800.0,1753440768.0,2353776896.0,2764931584.0,2445489920.0,3232022016.0,3974061312.0
24949,3217043,Tuczno,309592160.0,161787264.0,364375328.0,360311552.0,330400512.0,258195712.0,251094272.0,256681984.0,334243520.0,324669888.0,450324416.0,279085184.0,302169728.0,275137088.0,456299360.0,455909920.0,500269952.0,444014528.0,587462144.0,647344832.0,721380096.0
3548,0662011,Chełm,758805632.0,952341760.0,912120832.0,892380416.0,910563200.0,1305120768.0,918044032.0,931719232.0,911690112.0,605686912.0,1428774656.0,1177829632.0,1967319296.0,2130013056.0,1918745344.0,1550907136.0,1670759040.0,1885679488.0,1743074560.0,2408606464.0,1548147968.0
23978,0811032,Brody,1563947520.0,1249962368.0,1495591936.0,1086433920.0,1326237696.0,1074991360.0,889774336.0,842621440.0,956604032.0,963004672.0,1516208640.0,797403008.0,1047504064.0,1058246272.0,1335221632.0,1197776640.0,1141827072.0,1136825600.0,1144448256.0,1443348992.0,1446973824.0
11981,2215062,Linia,1200492288.0,702846400.0,729497216.0,1107651328.0,1098499072.0,757083520.0,603177728.0,760081728.0,775675136.0,776691584.0,1889708160.0,1065814464.0,1098493312.0,922713728.0,1496612736.0,945061184.0,1438129920.0,1453917440.0,1483061632.0,1842190848.0,2343679488.0
3469,1413011,Mława,189303536.0,182604240.0,362444640.0,321925344.0,276692288.0,277486240.0,319505024.0,291571648.0,293092960.0,226536272.0,519780672.0,240655648.0,298164736.0,274663872.0,554342784.0,634107392.0,598504768.0,702698880.0,696759040.0,671429824.0,623268992.0
7847,1216133,Wojnicz,880540352.0,1256922624.0,1470125056.0,1215702272.0,1363242496.0,1371363072.0,1440338176.0,1416525824.0,1630025088.0,2899320832.0,2561362688.0,2373868800.0,2861962752.0,3266376704.0,2630830080.0,2837867520.0,2810468864.0,3279482624.0,3357818368.0,3317290496.0,3151807488.0
10844,0414032,Drzycim,277463808.0,193416720.0,321125248.0,301263552.0,387070272.0,302914752.0,336086272.0,321621568.0,397909856.0,424610880.0,920638080.0,325166528.0,497195584.0,508713600.0,728358208.0,703438976.0,717871168.0,788699072.0,698007616.0,1055918080.0,1224630912.0
11590,3218013,Dobra,101480576.0,85461664.0,100748704.0,125371768.0,140332768.0,106522736.0,93892272.0,124784128.0,130609720.0,171216000.0,151222304.0,132071824.0,114931944.0,134620224.0,133045904.0,180450176.0,166167616.0,156344464.0,165313600.0,161823504.0,187046928.0
18047,3218032,Radowo Małe,76386592.0,65410832.0,78520784.0,86626824.0,111320824.0,72240288.0,73184752.0,94203448.0,97715360.0,135594144.0,98145344.0,96417432.0,72031240.0,84627800.0,88282064.0,102615112.0,99845296.0,97803352.0,99465872.0,108119248.0,126255920.0
1015,0601021,Terespol,1099541888.0,1192475904.0,3063000576.0,1021701376.0,1715967104.0,2382901504.0,3175431936.0,3210051072.0,3413251072.0,3758156544.0,7081959424.0,4041088512.0,5402083328.0,7285229056.0,6002342912.0,3227955456.0,5979607552.0,4655884288.0,5220047360.0,6004845056.0,4101877760.0
8945,0811052,Lipinki Łużyckie,383138816.0,241935840.0,394563232.0,459569408.0,487063968.0,400244352.0,431039136.0,293333760.0,433656928.0,448176256.0,620490496.0,595246976.0,563822528.0,673571584.0,1073638272.0,1115923072.0,1074220544.0,1138045440.0,999655808.0,1446906368.0,1826324096.0
7164,1414063,Zakroczym,227096448.0,236167840.0,273368608.0,263241952.0,345947328.0,239921248.0,342897600.0,340622048.0,362774400.0,411067456.0,766699712.0,409885888.0,451489536.0,407292032.0,551694272.0,640819200.0,581067392.0,691813760.0,731265472.0,595509504.0,909587200.0
17108,1415032,Czerwin,797750400.0,757705408.0,1671757824.0,1306672256.0,1252510592.0,1670773504.0,1192238336.0,1290929024.0,1200896768.0,1305682688.0,3172506880.0,1876074496.0,2500328448.0,3081591296.0,2796205824.0,2648635392.0,2430011136.0,2331861248.0,2461000960.0,2293250048.0,1943629440.0
9498,1813052,Krzywcza,316052096.0,269839424.0,284420992.0,303420864.0,438308416.0,276401312.0,295065568.0,386254016.0,380823680.0,488151872.0,444170912.0,350007392.0,274261280.0,326749024.0,271780288.0,323691264.0,286174016.0,320960000.0,290535360.0,354199136.0,387656960.0
1932,1421021,Pruszków,32598415360.0,27119501312.0,28828997632.0,26954432512.0,26318323712.0,36201435136.0,38289879040.0,46185459712.0,43971969024.0,47395926016.0,29813428224.0,41726615552.0,31415875584.0,26385324032.0,38123630592.0,43826233344.0,38911823872.0,40978440192.0,48231260160.0,47968731136.0,41688326144.0
8340,1819052,Wiśniowa,119042288.0,111128920.0,119631120.0,139743568.0,193031504.0,118531824.0,122040888.0,164638224.0,182833264.0,224118864.0,147832048.0,153850960.0,137846256.0,175298848.0,134772944.0,163721056.0,139369792.0,149429840.0,138025232.0,140962784.0,170519056.0
6783,0219043,Jaworzyna Śląska,1583191296.0,1870984704.0,2051730816.0,1967480064.0,1643581056.0,1814419968.0,2172422912.0,1423644160.0,2363593728.0,1664239872.0,3658402560.0,2442210048.0,4852278272.0,5529944064.0,4550937088.0,5693966848.0,5925629440.0,7052515840.0,7933495808.0,8179073536.0,11124618240.0
4272,2403062,Dębowiec,4995525632.0,6513990144.0,5904493568.0,5524782080.0,6255478784.0,7750420992.0,5113838592.0,5005945344.0,7315696128.0,6756151808.0,10895427584.0,5526916096.0,8744925184.0,8416814592.0,8788536320.0,8612877312.0,9457512448.0,9808495616.0,8964023296.0,10523189248.0,10656374784.0
15074,0607023,Annopol,55963648.0,52887144.0,52516068.0,58377992.0,90677720.0,57397312.0,60204600.0,79817696.0,80203392.0,105489496.0,73546712.0,72885984.0,55902124.0,69110472.0,52193936.0,65370992.0,56405876.0,60365324.0,56786372.0,61840944.0,67313152.0
9556,0606032,Gorzków,310758560.0,305429504.0,396679936.0,278647040.0,403246528.0,328198016.0,376490432.0,445803072.0,340091392.0,432527168.0,1003142400.0,454098944.0,437860640.0,488493888.0,379960320.0,331598944.0,360037056.0,361472640.0,362284224.0,435426560.0,342633024.0
8807,0606092,Rudnik,230401776.0,233838368.0,324949472.0,197351904.0,280224928.0,252141776.0,294811968.0,339100256.0,234472912.0,287950080.0,888676736.0,354499008.0,355017952.0,388034016.0,300667776.0,246030336.0,278889280.0,267764080.0,258150848.0,279363168.0,212305696.0
18140,0808032,Skąpe,248379200.0,158021216.0,217396960.0,225156816.0,279616512.0,189264192.0,194061824.0,262654688.0,310713216.0,337593472.0,449976000.0,255080576.0,437002976.0,383487488.0,347219072.0,422768000.0,387091232.0,395458912.0,402696896.0,540043968.0,697772288.0
10219,0809022,Bojadła,652543680.0,617724160.0,864593984.0,1141155328.0,1194664448.0,734813824.0,697942528.0,881401664.0,952533824.0,1314615168.0,1930278016.0,1503749504.0,1673108864.0,2016304000.0,1939259136.0,2091550848.0,2258351104.0,2398812928.0,2555133952.0,2730491648.0,3543936768.0
9318,0809013,Babimost,273117536.0,158719856.0,229746784.0,235353056.0,284801056.0,191094544.0,195745312.0,260899456.0,309731264.0,341996224.0,503596992.0,265703344.0,449855040.0,393709696.0,375037920.0,459739680.0,426619328.0,431065536.0,448184000.0,627953344.0,836126272.0
7235,1010022,Czarnocin,1122091776.0,2131570048.0,2074975488.0,1659425152.0,2049773440.0,1733328640.0,1622842368.0,1767976832.0,1942678400.0,3416720384.0,2857243136.0,3914870272.0,2862371584.0,2527718912.0,2539734016.0,2467313408.0,2768790272.0,2374764288.0,3305629184.0,4163858688.0,3428427776.0
11392,1010062,Moszczenica,1943127424.0,3983858176.0,3559062528.0,3366628864.0,3407061248.0,3291115264.0,3407825664.0,3416672768.0,3366749696.0,5054623744.0,5242513920.0,5522082304.0,5107142144.0,4853861888.0,4664257024.0,5780639744.0,5396439040.0,5291208704.0,6935640576.0,8358721024.0,6158529536.0
16468,1010082,Rozprza,666091776.0,1568537472.0,1124131328.0,1486674816.0,1188843904.0,1385409536.0,1608281088.0,1413009024.0,1226976512.0,1437084416.0,1891771392.0,1540853248.0,2049206144.0,2112268032.0,1847567232.0,3032360960.0,2259414016.0,2562488576.0,3197814016.0,3631714304.0,2349905920.0
22489,1011033,Poddębice,165714368.0,148400288.0,154901024.0,175714880.0,251315680.0,171119456.0,173333168.0,217761808.0,221247168.0,288569600.0,214946288.0,208159424.0,164284688.0,200138944.0,172512000.0,206333600.0,188634928.0,194636960.0,197596976.0,263790400.0,277045024.0
4613,1202062,Iwkowa,237121552.0,282697152.0,289824608.0,449858720.0,362868448.0,297183744.0,257160224.0,282291616.0,287493536.0,355086848.0,520792800.0,368662208.0,632021760.0,769482176.0,571820608.0,694402624.0,674604672.0,779141312.0,750374400.0,857927872.0,781899264.0
16137,2008063,Mońki,80327616.0,69058968.0,86067816.0,93530792.0,124471584.0,75279640.0,77285960.0,98844304.0,102830360.0,142152688.0,128379976.0,104086992.0,96199152.0,115694080.0,105282464.0,118593936.0,93271392.0,94751952.0,101210400.0,109188048.0,128278304.0
2707,0221011,Boguszów-Gorce,558281088.0,444607616.0,724830976.0,697042432.0,841500160.0,600732288.0,572323136.0,621234816.0,678057472.0,810149760.0,952336896.0,735510976.0,1073755648.0,811861312.0,788716672.0,819261120.0,879940352.0,1014890368.0,1150538624.0,1411409792.0,1623750912.0
4711,2404042,Kamienica Polska,127451712.0,139519136.0,145588256.0,154858784.0,208840736.0,143948256.0,136493600.0,176780592.0,186684288.0,242436128.0,277041728.0,178693072.0,172424848.0,145777456.0,211507984.0,227218928.0,208858576.0,210416592.0,228527184.0,301966944.0,331463776.0
13623,0608082,Michów,230042080.0,227075376.0,239035456.0,270222368.0,390710464.0,309750784.0,416120000.0,426920992.0,359353344.0,458781216.0,333900800.0,274928640.0,328825152.0,406467648.0,330155968.0,399406624.0,436767744.0,548759808.0,545179264.0,517930752.0,419535808.0
9141,0608112,Ostrówek,58750288.0,48935440.0,50867756.0,59467240.0,89114816.0,58759136.0,60616452.0,79030880.0,79677128.0,102543440.0,68904976.0,69709440.0,50752492.0,62885336.0,52372956.0,68297360.0,55415064.0,61083584.0,52995392.0,53219868.0,58105956.0
6044,1012042,Gomunice,603391040.0,755209280.0,623053440.0,767118336.0,516694624.0,789796608.0,660524224.0,618791232.0,850566656.0,565718848.0,984907648.0,689397376.0,932369280.0,791822784.0,1115008896.0,1279496448.0,1218967936.0,931431104.0,1406741760.0,1647076480.0,1274272512.0
6290,1012082,Lgota Wielka,600474624.0,752428288.0,623713344.0,763796480.0,511179648.0,786309120.0,657470080.0,611778176.0,847206400.0,566180608.0,994064320.0,689516480.0,922911872.0,778297152.0,1122268032.0,1275355392.0,1217561728.0,932877120.0,1411740416.0,1662495744.0,1287213952.0
8561,1012122,Radomsko,693847936.0,837160832.0,704776576.0,861280896.0,658780800.0,877185152.0,750646720.0,742186112.0,977944384.0,727729280.0,1107995264.0,804059648.0,1022475520.0,891857856.0,1224782080.0,1405158912.0,1329343616.0,1044153856.0,1528611712.0,1802976256.0,1424056576.0
8970,1425042,Jastrzębia,5023289344.0,8013733376.0,6381910528.0,5452846080.0,7789477888.0,5993740800.0,7239231488.0,7604097024.0,7315382784.0,9167064064.0,8579501568.0,9745576960.0,8717976576.0,9398181888.0,9988426752.0,11561420800.0,10924823552.0,11837638656.0,13939139584.0,13204996096.0,12170746880.0
12559,1609083,Ozimek,492345568.0,486984192.0,464081600.0,499438496.0,636563840.0,485170560.0,455817472.0,582610560.0,711940352.0,707411776.0,951443200.0,564300800.0,751318272.0,660961792.0,861487808.0,874709248.0,821500160.0,880275008.0,947789056.0,1337800832.0,1377395072.0
5482,1203022,Babice,1358444928.0,1865546240.0,1728717312.0,1334511232.0,1529640448.0,2233286400.0,1713993728.0,1443665664.0,1913422976.0,1966103424.0,4736367616.0,2211840768.0,3340385792.0,3754164480.0,3578573312.0,4050946048.0,3637307392.0,4120842240.0,3870496256.0,5348392960.0,4680715776.0
4445,1204042,Mędrzechów,725976512.0,938245760.0,964786176.0,1055160512.0,1009821760.0,964548480.0,1003743360.0,1168795008.0,1171487744.0,1529128960.0,1416306688.0,1542424064.0,2142164736.0,2394674944.0,1953590528.0,2155118080.0,2164133376.0,2458033920.0,2518957056.0,2774989312.0,2682629888.0
10585,2010082,Perlejewo,77402408.0,70584384.0,79470992.0,82784248.0,116154544.0,75307416.0,75187264.0,100603136.0,100314352.0,131077600.0,91001312.0,94388176.0,69248608.0,84401920.0,74276992.0,84288328.0,72048336.0,82168112.0,74505632.0,69415280.0,79077072.0
14026,3202042,Krzęcin,303461888.0,265277232.0,334368448.0,769086080.0,570205248.0,812167552.0,390197280.0,479733600.0,516949312.0,419636096.0,327421120.0,327651904.0,587662976.0,583080448.0,797180416.0,918591232.0,784047360.0,817208000.0,978891840.0,718089024.0,763475136.0
10657,1014032,Brąszewice,445342848.0,578875648.0,498919008.0,543173760.0,795706560.0,744741056.0,578088064.0,694166144.0,719193472.0,844145920.0,1128452224.0,787536576.0,700135808.0,807968384.0,860163904.0,1037496384.0,1117104512.0,1177355520.0,1239987072.0,1336147968.0,1374102016.0
8219,1425122,Wolanów,4829939712.0,7806107136.0,6101169664.0,5221262848.0,7502785024.0,5720593408.0,6976144896.0,7324029440.0,7055478784.0,8852353024.0,8000213504.0,9448719360.0,8250501632.0,8829736960.0,9593458688.0,11125059584.0,10466675712.0,11281091584.0,13378335744.0,12501165056.0,11539184640.0
17207,1426053,Mordy,375583232.0,443973888.0,669907584.0,519365984.0,672215232.0,510689632.0,565721856.0,608842240.0,558292288.0,654503808.0,925041664.0,1098308352.0,1239201536.0,1187402368.0,916019264.0,646978688.0,812700800.0,1064871552.0,1214702080.0,1238083456.0,888520000.0
13865,1426082,Siedlce,365464576.0,422990048.0,683273984.0,492628224.0,694657152.0,549724416.0,657225536.0,708164096.0,579753984.0,667664896.0,938589056.0,1029103168.0,1245521024.0,1228968576.0,924168960.0,591630784.0,796803200.0,1074263168.0,1224425472.0,1211965952.0,824655104.0
9475,1611043,Leśnica,664494144.0,478034944.0,623603776.0,637546240.0,801285760.0,891959360.0,695094912.0,614606528.0,682212672.0,817354368.0,1325794048.0,665122240.0,1632669696.0,1010436544.0,975240192.0,1031929920.0,1058739968.0,1228153344.0,1192115328.0,1848970624.0,1877964032.0
