teryt_7,powiat_4,woj_2,year,population_total,weight
3208072,3208,32,2004,3614.0,0.027867525157111463
3208072,3208,32,2005,3587.0,0.027604411164895377
3208072,3208,32,2006,3632.0,0.027867292760028237
3208072,3208,32,2007,3598.0,0.027464600587763826
3208072,3208,32,2008,3593.0,0.027346693356268124
3208072,3208,32,2009,3590.0,0.02721531941991191
3208072,3208,32,2010,3643.0,0.026694707222885784
3208072,3208,32,2011,3652.0,0.026703714536414156
3208072,3208,32,2012,3668.0,0.026804244248925784
3208072,3208,32,2013,3665.0,0.026780168791786928
3208072,3208,32,2014,3697.0,0.02703038633638464
3208072,3208,32,2015,3663.0,0.026776315789473683
3208072,3208,32,2016,3686.0,0.02697974689103432
3208072,3208,32,2017,3658.0,0.026708723048503566
3208072,3208,32,2018,3693.0,0.026984173376784697
3208072,3208,32,2019,3685.0,0.026960981569955883
3208072,3208,32,2020,3757.0,0.028106320742719064
3208072,3208,32,2021,3783.0,0.028504046173088805
3208072,3208,32,2022,3763.0,0.028493976359767685
3208072,3208,32,2023,3744.0,0.028495536155994795
3208072,3208,32,2024,3694.0,0.02824353357646933
2403021,2403,24,2000,15468.0,0.09167363049623953
2403021,2403,24,2001,15320.0,0.09065839773709064
2403021,2403,24,2002,15455.0,0.09125208129140441
2403021,2403,24,2003,15365.0,0.09042703453471126
2403021,2403,24,2004,15415.0,0.09046361502347418
2403021,2403,24,2005,15437.0,0.09032239190217073
2403021,2403,24,2006,15429.0,0.09032208966058236
2403021,2403,24,2007,15418.0,0.09004210686149121
2403021,2403,24,2008,15469.0,0.08992193085969064
2403021,2403,24,2009,15492.0,0.08964810860545458
2403021,2403,24,2010,15932.0,0.09054021799665844
2403021,2403,24,2011,15975.0,0.09046532304190003
2403021,2403,24,2012,16002.0,0.09034348817777377
2403021,2403,24,2013,16003.0,0.09016841429126826
2403021,2403,24,2014,16073.0,0.09044612510410337
2403021,2403,24,2015,16013.0,0.09018258411146529
2403021,2403,24,2016,16065.0,0.0903223267346216
2403021,2403,24,2017,16108.0,0.09036695446308857
2403021,2403,24,2018,16054.0,0.09012063613245837
2403021,2403,24,2019,16067.0,0.09016729239972839
2403021,2403,24,2020,16149.0,0.09126100568509331
2403021,2403,24,2021,16035.0,0.0910494966300046
2403021,2403,24,2022,16007.0,0.09116693909863936
2403021,2403,24,2023,15853.0,0.09069533279174342
2403021,2403,24,2024,15843.0,0.09121213167985077
1801083,1801,18,2000,16154.0,0.37051308516250375
1801083,1801,18,2001,16116.0,0.3689729383213517
1801083,1801,18,2002,17722.0,0.3904728330322126
1801083,1801,18,2003,17689.0,0.3892825704225352
1801083,1801,18,2004,17714.0,0.38931012505219664
1801083,1801,18,2005,17659.0,0.3881013604096613
1801083,1801,18,2006,17592.0,0.38680738786279684
1801083,1801,18,2007,17545.0,0.38554508097655305
1801083,1801,18,2008,17516.0,0.38438412078386625
1801083,1801,18,2009,17535.0,0.3844130220322262
1801083,1801,18,2010,17909.0,0.3864528937033361
1801083,1801,18,2011,17827.0,0.38427712271776854
1801083,1801,18,2012,17733.0,0.3830848995463383
1801083,1801,18,2013,17698.0,0.3815210830387169
1801083,1801,18,2014,17650.0,0.3800357427384105
1801083,1801,18,2015,17581.0,0.37756636027832663
1801083,1801,18,2016,17498.0,0.3754774473198575
1801083,1801,18,2017,17396.0,0.3730725514165005
1801083,1801,18,2018,17368.0,0.37169884004622694
1801083,1801,18,2019,17215.0,0.3692858828324431
1801083,1801,18,2020,16680.0,0.35884858654963214
1801083,1801,18,2021,16525.0,0.3570811184580146
1801083,1801,18,2022,16419.0,0.35576693896123596
1801083,1801,18,2023,16291.0,0.353798375537506
1801083,1801,18,2024,16124.0,0.35169149562675855
1205102,1205,12,2000,6177.0,0.040931409903850614
1205102,1205,12,2001,6214.0,0.041148502787821
1205102,1205,12,2002,6265.0,0.041465077337498595
1205102,1205,12,2003,6256.0,0.04137319868526344
1205102,1205,12,2004,6241.0,0.04122519618463815
1205102,1205,12,2005,6260.0,0.04137393177927735
1205102,1205,12,2006,6234.0,0.04113656759752943
1205102,1205,12,2007,6243.0,0.04128094583157004
1205102,1205,12,2008,6298.0,0.04156053267167311
1205102,1205,12,2009,6334.0,0.04175070858875486
1205102,1205,12,2010,6622.0,0.0427371940082738
1205102,1205,12,2011,6669.0,0.04305636257989541
1205102,1205,12,2012,6719.0,0.04338617505569367
1205102,1205,12,2013,6711.0,0.04336083633238785
1205102,1205,12,2014,6754.0,0.043692303711322864
1205102,1205,12,2015,6805.0,0.044087540167927854
1205102,1205,12,2016,6815.0,0.04421965130387952
1205102,1205,12,2017,6843.0,0.04442352635679044
1205102,1205,12,2018,6837.0,0.04440244710283287
1205102,1205,12,2019,6848.0,0.044606275362979654
1205102,1205,12,2020,6837.0,0.04543853469531525
1205102,1205,12,2021,6859.0,0.04592260310658811
1205102,1205,12,2022,6811.0,0.04583908200693206
1205102,1205,12,2023,6784.0,0.045902659837202535
1205102,1205,12,2024,6734.0,0.045915723441974636
0608132,0608,06,2000,3475.0,0.02794082174157755
0608132,0608,06,2001,3480.0,0.027933857762080593
0608132,0608,06,2002,3433.0,0.027629778672032194
0608132,0608,06,2003,3429.0,0.027570292587619498
0608132,0608,06,2004,3379.0,0.027249560490959824
0608132,0608,06,2005,3385.0,0.027329463341380117
0608132,0608,06,2006,3380.0,0.02735247467063736
0608132,0608,06,2007,3371.0,0.02729598859900565
0608132,0608,06,2008,3359.0,0.027267708992905038
0608132,0608,06,2009,3320.0,0.026960525567835767
0608132,0608,06,2010,3383.0,0.027237448069305337
0608132,0608,06,2011,3369.0,0.02713128352151014
0608132,0608,06,2012,3348.0,0.027004355541216326
0608132,0608,06,2013,3336.0,0.026954090784221837
0608132,0608,06,2014,3321.0,0.02690005426990774
0608132,0608,06,2015,3307.0,0.026854957244829183
0608132,0608,06,2016,3284.0,0.026692459623997203
0608132,0608,06,2017,3256.0,0.026513578437360043
0608132,0608,06,2018,3194.0,0.02606921318968332
0608132,0608,06,2019,3162.0,0.025919732441471572
0608132,0608,06,2020,3059.0,0.025810425420611214
0608132,0608,06,2021,3016.0,0.02566742976775061
0608132,0608,06,2022,3004.0,0.02574276091967813
0608132,0608,06,2023,2964.0,0.025585691348859692
0608132,0608,06,2024,2965.0,0.025764685436218283
1218093,1218,12,2000,36960.0,0.23504422977862852
1218093,1218,12,2001,37061.0,0.23497077209844922
1218093,1218,12,2002,37217.0,0.23706001503242163
1218093,1218,12,2003,37307.0,0.2369932282204068
1218093,1218,12,2004,37392.0,0.23702426532112883
1218093,1218,12,2005,37455.0,0.23678570751228023
1218093,1218,12,2006,37610.0,0.23740389592354597
1218093,1218,12,2007,37666.0,0.23695418315414668
1218093,1218,12,2008,37883.0,0.2373472840047616
1218093,1218,12,2009,37975.0,0.2372592264005948
1218093,1218,12,2010,38048.0,0.23431168479264944
1218093,1218,12,2011,38017.0,0.23366461994234752
1218093,1218,12,2012,38068.0,0.23334273209841733
1218093,1218,12,2013,38118.0,0.2333445563343638
1218093,1218,12,2014,38172.0,0.23321684303135462
1218093,1218,12,2015,38118.0,0.23238573666851595
1218093,1218,12,2016,38041.0,0.23169030812051963
1218093,1218,12,2017,37933.0,0.2306714666212617
1218093,1218,12,2018,37934.0,0.23037355082805488
1218093,1218,12,2019,37888.0,0.23016128542356407
1218093,1218,12,2020,37207.0,0.22772034837106536
1218093,1218,12,2021,36948.0,0.2268223507311503
1218093,1218,12,2022,36739.0,0.22602078168160594
1218093,1218,12,2023,36475.0,0.22490720073006204
1218093,1218,12,2024,36262.0,0.22411342257821287
1811102,1811,18,2000,7005.0,0.033944216157543804
1811102,1811,18,2001,7059.0,0.0341954454515068
1811102,1811,18,2002,7085.0,0.03436617805415159
1811102,1811,18,2003,7172.0,0.03479560251894546
1811102,1811,18,2004,7247.0,0.03511024335414981
1811102,1811,18,2005,7281.0,0.03524542550101656
1811102,1811,18,2006,7292.0,0.035328943862250065
1811102,1811,18,2007,7345.0,0.035556265551327855
1811102,1811,18,2008,7387.0,0.03568392170502193
1811102,1811,18,2009,7415.0,0.03576182575816035
1811102,1811,18,2010,7495.0,0.035613314010120925
1811102,1811,18,2011,7541.0,0.035821335094077915
1811102,1811,18,2012,7588.0,0.03605178762323316
1811102,1811,18,2013,7602.0,0.03611298490304314
1811102,1811,18,2014,7608.0,0.03619014094556733
1811102,1811,18,2015,7610.0,0.0362232609502775
1811102,1811,18,2016,7653.0,0.03643054015071095
1811102,1811,18,2017,7703.0,0.03657453789213289
1811102,1811,18,2018,7702.0,0.03659046424567204
1811102,1811,18,2019,7723.0,0.036711159279752055
1811102,1811,18,2020,7598.0,0.03683718043818694
1811102,1811,18,2021,7589.0,0.03700759755395824
1811102,1811,18,2022,7621.0,0.03730462918092329
1811102,1811,18,2023,7628.0,0.037465434845604884
1811102,1811,18,2024,7641.0,0.03769182579184404
0401082,0401,04,2000,4527.0,0.057979738470011144
0401082,0401,04,2001,4511.0,0.05777111828287485
0401082,0401,04,2002,4495.0,0.05754778578652908
0401082,0401,04,2003,4476.0,0.057155261578537404
0401082,0401,04,2004,4427.0,0.05647187886673555
0401082,0401,04,2005,4405.0,0.056219210250912525
0401082,0401,04,2006,4410.0,0.0561082979210667
0401082,0401,04,2007,4389.0,0.055695142378559465
0401082,0401,04,2008,4360.0,0.05527313294709753
0401082,0401,04,2009,4411.0,0.05593527688659506
0401082,0401,04,2010,4556.0,0.05666384756977265
0401082,0401,04,2011,4583.0,0.057103341722943506
0401082,0401,04,2012,4575.0,0.0570804741110418
0401082,0401,04,2013,4562.0,0.05698582224720505
0401082,0401,04,2014,4547.0,0.05696424544611761
0401082,0401,04,2015,4581.0,0.05753073706154947
0401082,0401,04,2016,4587.0,0.0577962577962578
0401082,0401,04,2017,4604.0,0.05798050525149233
0401082,0401,04,2018,4580.0,0.057724058833167384
0401082,0401,04,2019,4566.0,0.057716373197153364
0401082,0401,04,2020,4496.0,0.05762994295968724
0401082,0401,04,2021,4446.0,0.05730563002680965
0401082,0401,04,2022,4436.0,0.05741131401503876
0401082,0401,04,2023,4415.0,0.05737119095575336
0401082,0401,04,2024,4383.0,0.05728363436756672
1605042,1605,16,2000,6262.0,0.08839264288638256
1605042,1605,16,2001,6225.0,0.08858940058063414
1605042,1605,16,2002,6181.0,0.08881129933761513
1605042,1605,16,2003,6151.0,0.08919016892626695
1605042,1605,16,2004,6060.0,0.08852401542596705
1605042,1605,16,2005,5989.0,0.08796745101495256
1605042,1605,16,2006,5947.0,0.0877902599607328
1605042,1605,16,2007,5836.0,0.08678841234905717
1605042,1605,16,2008,5797.0,0.08677494199535962
1605042,1605,16,2009,5806.0,0.0869226738528333
1605042,1605,16,2010,5635.0,0.08545129200533787
1605042,1605,16,2011,5613.0,0.08539609609152733
1605042,1605,16,2012,5622.0,0.08597644899831779
1605042,1605,16,2013,5602.0,0.08603504676485495
1605042,1605,16,2014,5580.0,0.08604471858134156
1605042,1605,16,2015,5550.0,0.08591464264152696
1605042,1605,16,2016,5531.0,0.08592111599583677
1605042,1605,16,2017,5494.0,0.08554034907437683
1605042,1605,16,2018,5440.0,0.08507710112289261
1605042,1605,16,2019,5397.0,0.08466280766153701
1605042,1605,16,2020,5245.0,0.08640144963347335
1605042,1605,16,2021,5199.0,0.08625752824647852
1605042,1605,16,2022,5166.0,0.08615312776211997
1605042,1605,16,2023,5152.0,0.08637483863396316
1605042,1605,16,2024,5125.0,0.0864424504115504
0221082,0221,02,2000,5764.0,0.0959323613607616
0221082,0221,02,2001,5777.0,0.096368458805278
0221082,0221,02,2002,5787.0,0.09687139054888766
0221082,0221,02,2003,5761.0,0.09695388757993942
0221082,0221,02,2004,5751.0,0.09724053971796692
0221082,0221,02,2005,5708.0,0.09685410798520379
0221082,0221,02,2006,5713.0,0.09732372531984122
0221082,0221,02,2007,5679.0,0.09712839282354752
0221082,0221,02,2008,5692.0,0.09752420114794826
0221082,0221,02,2009,5698.0,0.09796606089782164
0221082,0221,02,2010,5761.0,0.09753991500601053
0221082,0221,02,2011,5748.0,0.09772020196868465
0221082,0221,02,2012,5754.0,0.09847175397463762
0221082,0221,02,2013,5707.0,0.09867897776394509
0221082,0221,02,2014,5662.0,0.09848326723718083
0221082,0221,02,2015,5607.0,0.09832874454167617
0221082,0221,02,2016,5588.0,0.0984010706487286
0221082,0221,02,2017,5573.0,0.09873153102079864
0221082,0221,02,2018,5430.0,0.09695736018855795
0221082,0221,02,2019,5403.0,0.09715703727679775
0221082,0221,02,2020,5414.0,0.10010169178145512
0221082,0221,02,2021,5341.0,0.09976837150222288
0221082,0221,02,2022,5337.0,0.100480090369952
0221082,0221,02,2023,5311.0,0.1008621999392282
0221082,0221,02,2024,5326.0,0.10188426590148254
0265011,0265,02,2000,7750.0,1.0
0265011,0265,02,2001,7810.0,1.0
0265011,0265,02,2002,7810.0,1.0
0265011,0265,02,2003,7812.0,1.0
0265011,0265,02,2004,7836.0,1.0
0265011,0265,02,2005,7836.0,1.0
0265011,0265,02,2006,7830.0,1.0
0265011,0265,02,2007,7837.0,1.0
0265011,0265,02,2008,7859.0,1.0
0265011,0265,02,2009,7848.0,1.0
0265011,0265,02,2010,7944.0,1.0
0265011,0265,02,2011,7945.0,1.0
0265011,0265,02,2012,7934.0,1.0
0265011,0265,02,2013,7938.0,1.0
0265011,0265,02,2014,7937.0,1.0
0265011,0265,02,2015,7932.0,1.0
0265011,0265,02,2016,7951.0,1.0
0265011,0265,02,2017,7959.0,1.0
0265011,0265,02,2018,7959.0,1.0
0265011,0265,02,2019,7957.0,1.0
0265011,0265,02,2020,7773.0,1.0
0265011,0265,02,2021,7736.0,1.0
0265011,0265,02,2022,7716.0,1.0
0265011,0265,02,2023,7683.0,1.0
0265011,0265,02,2024,7651.0,1.0
3217011,3217,32,2000,38963.0,0.41280049159312193
3217011,3217,32,2001,38847.0,0.4124454542558952
3217011,3217,32,2002,38712.0,0.4127078891257996
3217011,3217,32,2003,38759.0,0.41300201391626795
3217011,3217,32,2004,38674.0,0.4130910799927367
3217011,3217,32,2005,38656.0,0.41372076844865413
3217011,3217,32,2006,38634.0,0.4143100730302738
3217011,3217,32,2007,38613.0,0.41510874122491104
3217011,3217,32,2008,38581.0,0.4153407255894068
3217011,3217,32,2009,38481.0,0.4156558182741226
3217011,3217,32,2010,39190.0,0.4154255488302575
3217011,3217,32,2011,39177.0,0.41602421153233515
3217011,3217,32,2012,39086.0,0.41612281616966007
3217011,3217,32,2013,38901.0,0.41606237566578963
3217011,3217,32,2014,38708.0,0.41596458046767537
3217011,3217,32,2015,38614.0,0.41600499886879044
3217011,3217,32,2016,38432.0,0.41572827086375685
3217011,3217,32,2017,38228.0,0.4156753582845834
3217011,3217,32,2018,38042.0,0.41574138835460744
3217011,3217,32,2019,37856.0,0.41648055448594534
3217011,3217,32,2020,36484.0,0.4162511836986161
3217011,3217,32,2021,36177.0,0.416277357144501
3217011,3217,32,2022,35934.0,0.41627858483353025
3217011,3217,32,2023,35667.0,0.4163301038870083
3217011,3217,32,2024,35283.0,0.41672670580037086
3217052,3217,32,2000,38963.0,0.41280049159312193
3217052,3217,32,2001,38847.0,0.4124454542558952
3217052,3217,32,2002,38712.0,0.4127078891257996
3217052,3217,32,2003,38759.0,0.41300201391626795
3217052,3217,32,2004,38674.0,0.4130910799927367
3217052,3217,32,2005,38656.0,0.41372076844865413
3217052,3217,32,2006,38634.0,0.4143100730302738
3217052,3217,32,2007,38613.0,0.41510874122491104
3217052,3217,32,2008,38581.0,0.4153407255894068
3217052,3217,32,2009,38481.0,0.4156558182741226
3217052,3217,32,2010,39190.0,0.4154255488302575
3217052,3217,32,2011,39177.0,0.41602421153233515
3217052,3217,32,2012,39086.0,0.41612281616966007
3217052,3217,32,2013,38901.0,0.41606237566578963
3217052,3217,32,2014,38708.0,0.41596458046767537
3217052,3217,32,2015,38614.0,0.41600499886879044
3217052,3217,32,2016,38432.0,0.41572827086375685
3217052,3217,32,2017,38228.0,0.4156753582845834
3217052,3217,32,2018,38042.0,0.41574138835460744
3217052,3217,32,2019,37856.0,0.41648055448594534
3217052,3217,32,2020,36484.0,0.4162511836986161
3217052,3217,32,2021,36177.0,0.416277357144501
3217052,3217,32,2022,35934.0,0.41627858483353025
3217052,3217,32,2023,35667.0,0.4163301038870083
3217052,3217,32,2024,35283.0,0.41672670580037086
3028062,3028,30,2000,3117.0,0.030523810922765064
3028062,3028,30,2001,3155.0,0.030778686125690204
3028062,3028,30,2002,3138.0,0.03053152881425194
3028062,3028,30,2003,3108.0,0.03017212088264132
3028062,3028,30,2004,3077.0,0.02983150097919454
3028062,3028,30,2005,3069.0,0.02967195521652116
3028062,3028,30,2006,3076.0,0.029606529606529607
3028062,3028,30,2007,3035.0,0.029168388578677765
3028062,3028,30,2008,3008.0,0.028763219797662987
3028062,3028,30,2009,3007.0,0.02859887392528342
3028062,3028,30,2010,3112.0,0.02921517085993241
3028062,3028,30,2011,3117.0,0.029222057637860236
3028062,3028,30,2012,3102.0,0.028997971450739908
3028062,3028,30,2013,3096.0,0.02891458243831369
3028062,3028,30,2014,3050.0,0.028451227134075243
3028062,3028,30,2015,3039.0,0.028312697392325108
3028062,3028,30,2016,3012.0,0.02800063215238591
3028062,3028,30,2017,3000.0,0.027760299070955324
3028062,3028,30,2018,3008.0,0.027815022701423116
3028062,3028,30,2019,2962.0,0.027366378712985633
3028062,3028,30,2020,2789.0,0.026051299295708867
3028062,3028,30,2021,2726.0,0.025516221427635398
3028062,3028,30,2022,2703.0,0.025329147729934873
3028062,3028,30,2023,2676.0,0.025074727560648793
3028062,3028,30,2024,2689.0,0.025219226260257913
1406113,1406,14,2000,19107.0,0.1969448653328798
1406113,1406,14,2001,19087.0,0.19739386731475259
1406113,1406,14,2002,19062.0,0.19721282473074894
1406113,1406,14,2003,18952.0,0.19615595599118169
1406113,1406,14,2004,18976.0,0.19644502417259335
1406113,1406,14,2005,18936.0,0.1962157793297826
1406113,1406,14,2006,18873.0,0.19544550764259971
1406113,1406,14,2007,18788.0,0.19453705812918057
1406113,1406,14,2008,18791.0,0.1941058590199157
1406113,1406,14,2009,18788.0,0.19377662262652515
1406113,1406,14,2010,19062.0,0.1933736406427528
1406113,1406,14,2011,19082.0,0.1935313745575513
1406113,1406,14,2012,19133.0,0.19396206522510467
1406113,1406,14,2013,19188.0,0.19438956934018176
1406113,1406,14,2014,19199.0,0.1945778858822337
1406113,1406,14,2015,19207.0,0.19475963049716585
1406113,1406,14,2016,19239.0,0.19520287340577724
1406113,1406,14,2017,19269.0,0.1952259855523247
1406113,1406,14,2018,19259.0,0.1956201562198454
1406113,1406,14,2019,19226.0,0.19556306008483282
1406113,1406,14,2020,19374.0,0.19708051472458166
1406113,1406,14,2021,19335.0,0.19784503929273084
1406113,1406,14,2022,19227.0,0.19741259818265824
1406113,1406,14,2023,19121.0,0.19706479506127034
1406113,1406,14,2024,19040.0,0.1969750263805839
0414112,0414,04,2000,6499.0,0.06710307585879341
0414112,0414,04,2001,6539.0,0.06729235487223817
0414112,0414,04,2002,6548.0,0.06724173341548573
0414112,0414,04,2003,6516.0,0.06702048876820538
0414112,0414,04,2004,6450.0,0.06637031549052294
0414112,0414,04,2005,6487.0,0.06688732162006104
0414112,0414,04,2006,6506.0,0.06704451772464963
0414112,0414,04,2007,6515.0,0.067139338602801
0414112,0414,04,2008,6610.0,0.0679265447893866
0414112,0414,04,2009,6626.0,0.06786014215194282
0414112,0414,04,2010,6660.0,0.06669938207929815
0414112,0414,04,2011,6629.0,0.06632847051289747
0414112,0414,04,2012,6590.0,0.06593362614933616
0414112,0414,04,2013,6561.0,0.06571580244193151
0414112,0414,04,2014,6548.0,0.06557705403997917
0414112,0414,04,2015,6565.0,0.06580530050920172
0414112,0414,04,2016,6564.0,0.06586327650735994
0414112,0414,04,2017,6534.0,0.06566504195769057
0414112,0414,04,2018,6519.0,0.0656621105750345
0414112,0414,04,2019,6493.0,0.06561767321529631
0414112,0414,04,2020,6216.0,0.06440983555597003
0414112,0414,04,2021,6195.0,0.06458911107867464
0414112,0414,04,2022,6098.0,0.0639478182447383
0414112,0414,04,2023,6049.0,0.06378715820775907
0414112,0414,04,2024,6020.0,0.0637995718434049
3212062,3212,32,2000,3602.0,0.0895841623557501
3212062,3212,32,2001,3598.0,0.08941129693596084
3212062,3212,32,2002,3595.0,0.08938783629220746
3212062,3212,32,2003,3571.0,0.08905681081350691
3212062,3212,32,2004,3603.0,0.08981229902535084
3212062,3212,32,2005,3586.0,0.08964775880602985
3212062,3212,32,2006,3581.0,0.08961910005505781
3212062,3212,32,2007,3603.0,0.09023968742955894
3212062,3212,32,2008,3568.0,0.08919554022298885
3212062,3212,32,2009,3585.0,0.08978211870773854
3212062,3212,32,2010,3591.0,0.08782313091540513
3212062,3212,32,2011,3607.0,0.08846757578730502
3212062,3212,32,2012,3575.0,0.0879285749422008
3212062,3212,32,2013,3591.0,0.08859666436395934
3212062,3212,32,2014,3566.0,0.08807547915431733
3212062,3212,32,2015,3526.0,0.08768744870806496
3212062,3212,32,2016,3494.0,0.08723005866932967
3212062,3212,32,2017,3497.0,0.08770345848067615
3212062,3212,32,2018,3516.0,0.08870052221297207
3212062,3212,32,2019,3463.0,0.0880364043115721
3212062,3212,32,2020,3200.0,0.08528784648187633
3212062,3212,32,2021,3147.0,0.08475397915488406
3212062,3212,32,2022,3085.0,0.08386570613021611
3212062,3212,32,2023,3029.0,0.08318457693680828
3212062,3212,32,2024,2998.0,0.08329860242838487
1014093,1014,10,2000,13390.0,0.0755519694858065
1014093,1014,10,2001,13384.0,0.07554113164949908
1014093,1014,10,2002,13312.0,0.07529539528385662
1014093,1014,10,2003,13252.0,0.0751255683171011
1014093,1014,10,2004,13160.0,0.07486503245478801
1014093,1014,10,2005,13089.0,0.07469142495192335
1014093,1014,10,2006,13055.0,0.07477775741190487
1014093,1014,10,2007,13031.0,0.07492999212231684
1014093,1014,10,2008,12979.0,0.0746924024262514
1014093,1014,10,2009,12898.0,0.07438679054852905
1014093,1014,10,2010,12996.0,0.07421281650087369
1014093,1014,10,2011,12974.0,0.07423853148013573
1014093,1014,10,2012,12961.0,0.07432661042900808
1014093,1014,10,2013,12893.0,0.07417742056117782
1014093,1014,10,2014,12880.0,0.074416454818581
1014093,1014,10,2015,12897.0,0.07474052052365306
1014093,1014,10,2016,12844.0,0.07457079987691521
1014093,1014,10,2017,12784.0,0.07440344546618555
1014093,1014,10,2018,12737.0,0.07442618735976066
1014093,1014,10,2019,12636.0,0.07418409820762858
1014093,1014,10,2020,12149.0,0.07364235359725531
1014093,1014,10,2021,12015.0,0.07344760554081645
1014093,1014,10,2022,11904.0,0.07335153154596487
1014093,1014,10,2023,11798.0,0.0732763171787562
1014093,1014,10,2024,11719.0,0.0733322069746632
0201062,0201,02,2000,7437.0,0.052563876029261054
0201062,0201,02,2001,7433.0,0.05248330108878313
0201062,0201,02,2002,7485.0,0.05286688985888036
0201062,0201,02,2003,7548.0,0.05325431262567468
0201062,0201,02,2004,7645.0,0.053957723118184704
0201062,0201,02,2005,7689.0,0.05429547926052509
0201062,0201,02,2006,7868.0,0.05551713918798775
0201062,0201,02,2007,7958.0,0.05619500896803988
0201062,0201,02,2008,8019.0,0.05645155613124864
0201062,0201,02,2009,8141.0,0.057245520771805475
0201062,0201,02,2010,8315.0,0.05759147798502552
0201062,0201,02,2011,8370.0,0.057979648242946505
0201062,0201,02,2012,8324.0,0.05773739335506693
0201062,0201,02,2013,8419.0,0.05850428063153213
0201062,0201,02,2014,8499.0,0.05906102764381315
0201062,0201,02,2015,8513.0,0.059251371140621956
0201062,0201,02,2016,8593.0,0.05985775684919579
0201062,0201,02,2017,8665.0,0.06032106259746046
0201062,0201,02,2018,8643.0,0.06012061685714484
0201062,0201,02,2019,8632.0,0.060080459930119574
0201062,0201,02,2020,8532.0,0.06044633368756642
0201062,0201,02,2021,8464.0,0.0600641516932073
0201062,0201,02,2022,8407.0,0.0598827560171236
0201062,0201,02,2023,8411.0,0.06009402417764568
0201062,0201,02,2024,8402.0,0.06026870575070476
1011052,1011,10,2000,6592.0,0.15146710783300016
1011052,1011,10,2001,6519.0,0.15039796977736763
1011052,1011,10,2002,6493.0,0.15049601335063972
1011052,1011,10,2003,6458.0,0.1507328914200355
1011052,1011,10,2004,6435.0,0.15107406972649373
1011052,1011,10,2005,6391.0,0.15087702731414812
1011052,1011,10,2006,6365.0,0.15085798255593477
1011052,1011,10,2007,6293.0,0.15017301038062283
1011052,1011,10,2008,6285.0,0.15017921146953406
1011052,1011,10,2009,6230.0,0.1496948435772983
1011052,1011,10,2010,6354.0,0.15042969767276687
1011052,1011,10,2011,6329.0,0.15059724932184837
1011052,1011,10,2012,6318.0,0.15085599675270409
1011052,1011,10,2013,6282.0,0.1500322418857921
1011052,1011,10,2014,6284.0,0.15037809897578253
1011052,1011,10,2015,6295.0,0.15103529355310827
1011052,1011,10,2016,6255.0,0.15078102400925658
1011052,1011,10,2017,6260.0,0.1512808119864669
1011052,1011,10,2018,6229.0,0.15117097439631114
1011052,1011,10,2019,6228.0,0.1515033570108008
1011052,1011,10,2020,6101.0,0.15237262737262738
1011052,1011,10,2021,6094.0,0.15332360489105823
1011052,1011,10,2022,6102.0,0.15400923752555462
1011052,1011,10,2023,6059.0,0.1539536538266084
1011052,1011,10,2024,6052.0,0.1545099440884373
2002133,2002,20,2000,11991.0,0.08078555548069798
2002133,2002,20,2001,12036.0,0.08117513758497896
2002133,2002,20,2002,12195.0,0.08347079719915948
2002133,2002,20,2003,12290.0,0.0839440737123225
2002133,2002,20,2004,12499.0,0.08507350939286687
2002133,2002,20,2005,12679.0,0.08576453478540265
2002133,2002,20,2006,12960.0,0.08922670191672175
2002133,2002,20,2007,13172.0,0.09016976998904709
2002133,2002,20,2008,13485.0,0.09170973884657237
2002133,2002,20,2009,13754.0,0.09298332195323115
2002133,2002,20,2010,14277.0,0.09451711993220878
2002133,2002,20,2011,14699.0,0.0965350110989978
2002133,2002,20,2012,14943.0,0.09766283675149993
2002133,2002,20,2013,15184.0,0.09880527863817382
2002133,2002,20,2014,15465.0,0.1004012153318791
2002133,2002,20,2015,15609.0,0.10108670310597621
2002133,2002,20,2016,15983.0,0.10293483091071855
2002133,2002,20,2017,16370.0,0.10483979429113056
2002133,2002,20,2018,16952.0,0.10769396921395855
2002133,2002,20,2019,17560.0,0.1104805526544274
2002133,2002,20,2020,19184.0,0.11725372988368753
2002133,2002,20,2021,19738.0,0.11969388250133411
2002133,2002,20,2022,20361.0,0.12244272054843948
2002133,2002,20,2023,20956.0,0.12479975225855632
2002133,2002,20,2024,21299.0,0.12577580148930265
2607062,2607,26,2000,7104.0,0.05978187693550559
2607062,2607,26,2001,7115.0,0.060168624366812966
2607062,2607,26,2002,7048.0,0.059924838879725204
2607062,2607,26,2003,7074.0,0.06032644846582866
2607062,2607,26,2004,7056.0,0.060357216177376306
2607062,2607,26,2005,7071.0,0.06064374480055575
2607062,2607,26,2006,7057.0,0.06091024434873424
2607062,2607,26,2007,7095.0,0.06151751883675964
2607062,2607,26,2008,7054.0,0.06129755470202819
2607062,2607,26,2009,7036.0,0.06135868143367925
2607062,2607,26,2010,7115.0,0.061066147125213494
2607062,2607,26,2011,7107.0,0.061355572246251065
2607062,2607,26,2012,7122.0,0.0618476127620404
2607062,2607,26,2013,7095.0,0.06200947403380587
2607062,2607,26,2014,7059.0,0.06209644786150355
2607062,2607,26,2015,7011.0,0.06236601225793252
2607062,2607,26,2016,6937.0,0.06194634947849693
2607062,2607,26,2017,6904.0,0.06213606213606213
2607062,2607,26,2018,6893.0,0.06259137177985417
2607062,2607,26,2019,6781.0,0.062231562717961895
2607062,2607,26,2020,6547.0,0.06293739906175498
